"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-DogfoodNameComparatorJaccard-record1Value","0-DogfoodNameComparatorJaccard-record2Value","0-DogfoodNameComparatorJaccard-record1PreprocessedValue","0-DogfoodNameComparatorJaccard-record2PreprocessedValue","0-DogfoodNameComparatorJaccard-similarity","0-DogfoodNameComparatorJaccard-postproccesedSimilarity","1-DogfoodComparatorMongeElkan-record1Value","1-DogfoodComparatorMongeElkan-record2Value","1-DogfoodComparatorMongeElkan-record1PreprocessedValue","1-DogfoodComparatorMongeElkan-record2PreprocessedValue","1-DogfoodComparatorMongeElkan-similarity","1-DogfoodComparatorMongeElkan-postproccesedSimilarity","2-DogfoodComparatorMongeElkanTfIdf-record1Value","2-DogfoodComparatorMongeElkanTfIdf-record2Value","2-DogfoodComparatorMongeElkanTfIdf-record1PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-record2PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-similarity","2-DogfoodComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","dog_088","miscota_022","0.75",,"Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","0.0625","0.0625","Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","0.17777777777777778","0.17777777777777778","Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 15lb","Hill's Hsp Canine Mature Small & Mini Chicken","0.36926687461964147","0.36926687461964147"
"WekaMatchingRule","petnutritioncenter_099","horseandhound_098","0.0",,"Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.10526315789473684","0.10526315789473684","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.34838709677419355","0.34838709677419355","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.4033660837637","0.4033660837637"
"WekaMatchingRule","petnutritioncenter_099","horseandhound_099","0.75",,"Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","0.05263157894736842","0.05263157894736842","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","0.16428571428571428","0.16428571428571428","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Lamb Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Medium Adult Dog","0.33486315612998285","0.33486315612998285"
"WekaMatchingRule","dog_089","miscota_025","0.75",,"Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","0.058823529411764705","0.058823529411764705","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","0.28","0.28","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's IB Canine Adult Chicken and Brown Rice","0.4537037037037037","0.4537037037037037"
"WekaMatchingRule","dog_089","miscota_024","0.75",,"Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","0.0625","0.0625","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","0.18181818181818182","0.18181818181818182","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","Blue Buffalo Life Protect Chicken Dog Food 30lb","Hill's Hsp Canine Puppy Small & Mini Chicken","0.3574817615998656","0.3574817615998656"
"WekaMatchingRule","petsupplies_082","petnutritioncenter_214","0.25",,"Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","0.8181818181818182","0.8181818181818182","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","0.9245283018867925","0.9245283018867925","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 8.8lb","Royal Canin Rottweiler Puppy Recipe Dry Dog Food 30lb","0.8999999999999999","0.8999999999999999"
"WekaMatchingRule","petnutritioncenter_078","horseandhound_077","0.75",,"Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","0.10526315789473684","0.10526315789473684","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","0.1484848484848485","0.1484848484848485","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Cavalier King Charles Spaniel Puppy Recipe Dry Dog Food","0.5498300931316249","0.5498300931316249"
"WekaMatchingRule","petnutritioncenter_078","horseandhound_076","0.75",,"Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","0.13333333333333333","0.13333333333333333","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","0.23684210526315788","0.23684210526315788","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","Blue Buffalo Family Favorite Sunday Chicken Dinner Canned Dog Food","Royal Canin Bulldog Puppy Dry Dog Food","0.4931740904705962","0.4931740904705962"
"WekaMatchingRule","mypetwarehouse_129","megapet_086","0.9534883720930233",,"royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","0.6","0.6","royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","0.76","0.76","royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","royal canin poodle 7.5 kg","Royal Canin Poodle Adult Dog 7.5kg Dry Dog Food","0.7745966692414835","0.7745966692414835"
"WekaMatchingRule","speckspet_001","concordpet_122","0.75",,"Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","0.034482758620689655","0.034482758620689655","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","0.1024390243902439","0.1024390243902439","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 2 4.5-lb","0.3919647479510927","0.3919647479510927"
"WekaMatchingRule","speckspet_001","concordpet_123","0.75",,"Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","0.037037037037037035","0.037037037037037035","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","0.1024390243902439","0.1024390243902439","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","Taste Of The Wild WETLANDS WILD FOWL 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food 24-lb","0.4110960958218893","0.4110960958218893"
"WekaMatchingRule","dog_081","petnutritioncenter_060","0.75",,"Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","0.125","0.125","Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","0.21395348837209302","0.21395348837209302","Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","Natural Balance LID Bison Dry Dog Food 13lb","Blue Buffalo Blue's Tasty Turkey Stew Canned Dog Food","0.585185185185185","0.585185185185185"
"WekaMatchingRule","megapet_108","zoobio_023","0.75",,"Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","0.045454545454545456","0.045454545454545456","Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","0.1111111111111111","0.1111111111111111","Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","Taste of the Wild Grain Free Canine Southwest Canyon 2kg Dry Dog Food","Royal Canin Breed Health Nutrition - Beagle Adult 3 kg","0.4929485128606939","0.4929485128606939"
"WekaMatchingRule","countrymax_107","petco_093","0.75",,"Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.0","0.0","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.08169014084507042","0.08169014084507042","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.45813375333816264","0.45813375333816264"
"WekaMatchingRule","dog_046","petnutritioncenter_024","0.75",,"Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.10526315789473684","0.10526315789473684","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.19148936170212766","0.19148936170212766","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Beef Recipe Canned Dog Food","0.5021569636693454","0.5021569636693454"
"WekaMatchingRule","countrymax_107","petco_092","0.75",,"Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.0","0.0","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.0625","0.0625","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Science Diet Sensitive Stomach & Skin Grain-Free Salmon & Vegetable Can","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.4253978529956791","0.4253978529956791"
"WekaMatchingRule","dogsupplies_031","zoobio_035","0.75",,"Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","0.0","0.0","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","0.08888888888888889","0.08888888888888889","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Golden Retriever Adult 12 kg","0.3597146161393056","0.3597146161393056"
"WekaMatchingRule","dog_085","miscota_021","0.75",,"Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","0.0","0.0","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","0.10434782608695652","0.10434782608695652","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's HSP Canine Adult Chicken Small & Miniature Chicken & Turkey","0.35738757048252157","0.35738757048252157"
"WekaMatchingRule","speckspet_006","concordpet_120","0.75",,"Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.03225806451612903","0.03225806451612903","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.11052631578947368","0.11052631578947368","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.38129174027731544","0.38129174027731544"
"WekaMatchingRule","dog_085","miscota_020","0.75",,"Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","0.0625","0.0625","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","0.14285714285714285","0.14285714285714285","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","Natural Balance LID Lg Breed Dry Dog Food 15lb","Hill's Dog Puppy Small & Mini Pollo","0.39044134571590194","0.39044134571590194"
"WekaMatchingRule","dogsupplies_031","zoobio_036","0.75",,"Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","0.0","0.0","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","0.07878787878787878","0.07878787878787878","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","Natural Balance LID Mini Rewards Soft & Chewy Salmon Formula 5.3oz","Royal Canin Breed Health Nutrition Jack Russell Terrier Adult 500 g","0.45057099949866464","0.45057099949866464"
"WekaMatchingRule","speckspet_006","concordpet_121","0.75",,"Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.037037037037037035","0.037037037037037035","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.11052631578947368","0.11052631578947368","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  PACIFIC STREAM 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.40187278597973153","0.40187278597973153"
